銘柄コード,銘柄名,市場,日付,時刻,始値,高値,安値,終値,出来高,移動平均(5),移動平均(25),移動平均(75)
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,22:42:0,39320,39325,39310,39320,360,39320,39299.8,39328.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,22:45:0,39320,39320,39300,39305,533,39317,39299.8,39327.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,22:48:0,39305,39325,39275,39280,1616,39311,39299,39326.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,22:51:0,39280,39295,39270,39275,870,39300,39297.6,39325.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,22:54:0,39275,39300,39275,39290,483,39294,39296.8,39324.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,22:57:0,39290,39315,39290,39300,492,39290,39296.4,39323.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:0:0,39300,39305,39290,39305,295,39290,39296.4,39322.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:3:0,39305,39320,39305,39310,499,39296,39297.8,39321.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:6:0,39315,39320,39300,39315,406,39304,39299,39320.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:9:0,39315,39325,39300,39315,738,39309,39300,39320.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:12:0,39315,39320,39305,39315,388,39312,39301.2,39319.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:15:0,39310,39325,39310,39315,417,39314,39302.4,39319.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:18:0,39315,39325,39315,39325,327,39317,39304.2,39318.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:21:0,39325,39345,39325,39345,849,39323,39306.6,39318.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:24:0,39350,39350,39320,39325,782,39325,39308,39318.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:27:0,39325,39330,39310,39315,424,39325,39309.2,39317.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:30:0,39315,39355,39305,39340,1898,39330,39311,39318
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:33:0,39350,39385,39335,39375,2221,39340,39313.6,39318.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:36:0,39375,39380,39300,39305,1988,39332,39313.6,39318.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:39:0,39300,39320,39285,39310,1999,39329,39314,39317.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:42:0,39310,39360,39305,39355,1147,39337,39316.8,39318.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:45:0,39355,39380,39350,39360,2051,39341,39318.4,39318.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:48:0,39360,39380,39350,39375,816,39341,39321,39318.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:51:0,39370,39390,39365,39380,1190,39356,39323,39319.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:54:0,39380,39410,39365,39405,1656,39375,39326.4,39320
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/13,23:57:0,39410,39435,39395,39425,2184,39389,39330.6,39320.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:0:0,39425,39500,39425,39475,3488,39412,39337.4,39322.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:3:0,39480,39495,39425,39440,2509,39425,39343.8,39323
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:6:0,39440,39440,39385,39395,2658,39428,39348.6,39323.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:9:0,39395,39435,39380,39435,1650,39434,39354.4,39324.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:12:0,39440,39470,39435,39450,1898,39439,39360.4,39325.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:15:0,39450,39470,39440,39465,875,39437,39366.8,39326.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:18:0,39470,39470,39450,39450,980,39439,39372.4,39327.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:21:0,39450,39450,39415,39425,1040,39445,39376.8,39327.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:24:0,39430,39440,39400,39410,956,39440,39380.6,39328.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:27:0,39415,39415,39390,39410,1071,39432,39384.4,39328.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:30:0,39410,39420,39395,39405,790,39420,39388,39330
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:33:0,39410,39430,39400,39415,737,39413,39391.6,39331.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:36:0,39415,39430,39405,39420,464,39412,39394.6,39332.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:39:0,39420,39440,39410,39430,1170,39416,39398.8,39334.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:42:0,39435,39450,39425,39430,657,39420,39403.4,39335.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:45:0,39430,39440,39420,39435,346,39426,39407.2,39337.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:48:0,39435,39450,39410,39415,446,39426,39408.8,39338.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:51:0,39415,39430,39405,39420,941,39426,39413.4,39340.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:54:0,39415,39430,39395,39405,799,39421,39417.2,39341.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,0:57:0,39405,39415,39400,39405,270,39416,39419.2,39343.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:0:0,39415,39415,39365,39380,1361,39405,39420,39344.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:3:0,39380,39390,39375,39380,565,39398,39420.2,39345.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:6:0,39380,39400,39380,39380,517,39390,39420.2,39347.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:9:0,39380,39400,39380,39395,238,39388,39419.8,39348.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:12:0,39400,39400,39385,39385,203,39384,39418.2,39349.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:15:0,39385,39385,39365,39380,434,39384,39414.4,39350.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:18:0,39380,39390,39380,39385,212,39385,39412.2,39351.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:21:0,39385,39390,39365,39390,221,39387,39412,39352.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:24:0,39390,39400,39355,39355,459,39379,39408.8,39353.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:27:0,39360,39370,39355,39360,396,39374,39405.2,39354
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:30:0,39360,39360,39340,39350,1059,39368,39400.6,39354.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:33:0,39350,39370,39345,39365,652,39364,39397.2,39355.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:36:0,39365,39370,39350,39360,484,39358,39394.6,39356.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:39:0,39360,39370,39360,39365,225,39360,39392.8,39357.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:42:0,39360,39365,39355,39365,128,39361,39391,39358.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:45:0,39370,39370,39365,39365,158,39364,39389.4,39359.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:48:0,39365,39385,39360,39385,192,39368,39388.2,39361.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:51:0,39385,39385,39355,39355,307,39367,39385.6,39362.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:54:0,39360,39360,39335,39340,400,39362,39382,39362.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,1:57:0,39340,39345,39325,39345,671,39358,39378.6,39363.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:0:0,39340,39355,39315,39350,532,39355,39375.2,39364.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:3:0,39350,39360,39345,39360,203,39350,39373,39365.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:6:0,39360,39380,39360,39375,347,39354,39371.2,39366.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:9:0,39370,39370,39345,39345,207,39355,39368.8,39366.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:12:0,39345,39355,39335,39350,167,39356,39366.6,39367.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:15:0,39350,39355,39345,39355,183,39357,39365.6,39368
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:18:0,39355,39360,39335,39345,186,39354,39364.2,39368.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:21:0,39345,39355,39345,39350,181,39349,39363,39368.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:24:0,39345,39350,39345,39350,77,39350,39361.2,39369.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:27:0,39350,39360,39345,39350,148,39350,39359.8,39369.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:30:0,39345,39345,39325,39330,374,39345,39357.8,39369.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:33:0,39335,39345,39335,39340,518,39344,39356,39370.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:36:0,39345,39345,39340,39340,87,39342,39354,39371.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:39:0,39340,39350,39340,39345,141,39341,39353.6,39372.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:42:0,39340,39355,39340,39355,147,39342,39353.4,39373
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:45:0,39355,39375,39355,39370,291,39350,39354.2,39373.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:48:0,39365,39370,39360,39370,144,39356,39354.4,39374.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:51:0,39365,39365,39355,39355,144,39359,39354.2,39375.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:54:0,39355,39365,39345,39345,293,39359,39353.4,39375.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,2:57:0,39345,39345,39320,39340,470,39356,39352.4,39375.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:0:0,39340,39340,39320,39330,316,39348,39351,39376.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:3:0,39330,39345,39325,39345,98,39343,39349.4,39376.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:6:0,39345,39355,39340,39345,160,39341,39349,39376.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:9:0,39345,39355,39340,39345,88,39341,39349.2,39376.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:12:0,39345,39365,39345,39365,136,39346,39350,39377.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:15:0,39360,39365,39345,39350,232,39350,39350,39377.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:18:0,39355,39355,39285,39335,1515,39348,39349,39376.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:21:0,39330,39340,39325,39340,365,39347,39347.6,39377.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:24:0,39340,39370,39340,39360,510,39350,39348.2,39378.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:27:0,39355,39360,39355,39355,375,39348,39348.4,39378.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:30:0,39360,39365,39355,39360,276,39350,39348.6,39378.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:33:0,39355,39360,39350,39350,157,39353,39348.8,39377.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:36:0,39350,39380,39350,39380,554,39361,39350,39377.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:39:0,39380,39430,39350,39355,3357,39360,39350.2,39377.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:42:0,39350,39360,39290,39345,3074,39358,39350,39376
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:45:0,39345,39370,39325,39365,695,39359,39351.4,39374.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:48:0,39365,39405,39365,39400,966,39369,39353.8,39374
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:51:0,39400,39400,39340,39385,3599,39370,39355.6,39373.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:54:0,39385,39400,39375,39385,545,39376,39357.2,39373.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,3:57:0,39385,39425,39385,39420,417,39391,39359.8,39372.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:0:0,39425,39430,39400,39400,460,39398,39361,39371.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:3:0,39405,39435,39405,39420,392,39402,39363,39371.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:6:0,39420,39445,39415,39435,342,39412,39366.2,39371.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:9:0,39435,39440,39425,39430,222,39421,39369.6,39371.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:12:0,39430,39440,39420,39435,156,39424,39373.4,39372.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:15:0,39430,39460,39430,39455,569,39435,39378.4,39372.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:18:0,39455,39460,39445,39450,229,39441,39382.6,39373.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:21:0,39445,39455,39430,39435,228,39441,39386.2,39373.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:24:0,39430,39430,39410,39420,215,39439,39389.2,39373.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:27:0,39420,39430,39415,39425,85,39437,39391.6,39373.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:30:0,39425,39430,39410,39420,231,39430,39394.4,39373.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:33:0,39420,39445,39420,39430,290,39426,39398.2,39373.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:36:0,39430,39445,39425,39445,344,39428,39402.4,39373.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:39:0,39440,39440,39430,39430,56,39430,39405.2,39374.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:42:0,39420,39435,39420,39435,95,39432,39408.4,39374.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:45:0,39430,39440,39425,39435,92,39435,39411.4,39375.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:48:0,39435,39450,39435,39445,173,39438,39415.2,39376.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:51:0,39445,39460,39445,39455,258,39440,39418.2,39377.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:54:0,39455,39460,39445,39450,165,39444,39422,39377.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,4:57:0,39445,39445,39430,39435,211,39444,39425.6,39378.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:0:0,39435,39445,39430,39445,125,39446,39428.8,39379.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:3:0,39445,39450,39435,39440,88,39445,39430.4,39380.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:6:0,39445,39460,39445,39455,199,39445,39433.2,39380.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:9:0,39455,39460,39450,39450,233,39445,39435.8,39382.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:12:0,39450,39455,39440,39450,194,39448,39437,39383.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:15:0,39450,39465,39450,39455,192,39450,39439.2,39384.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:18:0,39460,39465,39460,39460,317,39454,39440.8,39386.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:21:0,39460,39460,39455,39455,214,39454,39441.6,39387.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:24:0,39455,39460,39430,39435,193,39451,39441.8,39388.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:27:0,39435,39445,39435,39445,147,39450,39442.2,39389.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:30:0,39440,39440,39420,39430,207,39445,39441.2,39390.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:33:0,39430,39435,39420,39430,85,39439,39440.4,39390.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:36:0,39425,39445,39425,39440,144,39436,39440.6,39391.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:39:0,39435,39445,39435,39435,121,39436,39441.2,39393.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:42:0,39430,39440,39420,39435,144,39434,39441.6,39394.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:45:0,39430,39445,39430,39445,121,39437,39442.6,39395.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:48:0,39445,39460,39445,39445,212,39440,39443.2,39396.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:51:0,39450,39465,39445,39455,331,39443,39443.6,39397.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:54:0,39460,39465,39450,39465,155,39449,39445,39399.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,5:57:0,39465,39465,39465,39465,0,39455,39446.2,39401
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,6:0:0,39465,39465,39465,39465,1510,39459,39447.4,39402.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,8:45:0,39465,39500,39465,39470,4262,39464,39448.4,39404.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,8:48:0,39475,39490,39450,39470,2425,39467,39449,39405.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,8:51:0,39470,39490,39450,39460,2311,39466,39449.4,39407.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,8:54:0,39460,39460,39410,39420,2818,39457,39448.8,39408.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,8:57:0,39425,39520,39420,39520,5035,39468,39451.8,39410.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:0:0,39515,39560,39485,39535,9841,39481,39455.6,39413.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:3:0,39530,39585,39510,39520,5032,39491,39458.2,39415.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:6:0,39515,39540,39440,39470,5214,39493,39459,39417.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:9:0,39470,39475,39380,39380,5106,39485,39456.2,39417.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:12:0,39385,39395,39345,39350,5521,39451,39452,39417.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:15:0,39345,39375,39340,39365,4158,39417,39448.2,39417.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:18:0,39365,39370,39340,39340,2372,39381,39443.6,39417.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:21:0,39340,39360,39325,39335,3206,39354,39439.6,39417
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:24:0,39330,39350,39320,39330,2606,39344,39435,39416.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:27:0,39335,39350,39325,39325,1704,39339,39430.8,39416.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:30:0,39330,39350,39315,39345,1961,39335,39427.4,39416.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:33:0,39350,39365,39345,39360,1352,39339,39424.2,39417
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:36:0,39355,39390,39355,39365,2303,39345,39421.4,39417.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:39:0,39365,39395,39365,39390,1819,39357,39419.6,39417.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:42:0,39390,39400,39375,39380,1578,39368,39417,39418
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:45:0,39380,39380,39320,39330,2976,39365,39412.4,39417.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:48:0,39330,39350,39320,39345,1280,39362,39408,39418
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:51:0,39340,39355,39315,39350,1585,39359,39403.4,39417.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:54:0,39350,39350,39295,39305,2900,39342,39397,39417.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,9:57:0,39300,39305,39275,39295,2206,39325,39390.2,39416.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:0:0,39295,39300,39260,39275,2746,39314,39382.4,39415.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:3:0,39275,39280,39245,39255,3940,39296,39373.8,39413.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:6:0,39255,39265,39235,39260,3058,39278,39365.8,39412.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:9:0,39260,39270,39245,39245,1771,39266,39358.8,39411.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:12:0,39250,39250,39235,39235,1492,39254,39347.4,39409.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:15:0,39235,39240,39205,39210,3211,39241,39334.4,39406.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:18:0,39210,39235,39205,39225,1609,39235,39322.6,39404.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:21:0,39225,39230,39210,39210,1871,39225,39312.2,39402.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:24:0,39215,39225,39210,39215,935,39219,39305.6,39399.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:27:0,39215,39230,39205,39215,1188,39215,39300.2,39397.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:30:0,39215,39235,39200,39230,1703,39219,39294.8,39394.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:33:0,39230,39250,39225,39240,1753,39222,39290.8,39392
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:36:0,39235,39245,39220,39240,1924,39228,39287,39389.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:39:0,39240,39255,39215,39220,1571,39229,39282.6,39386.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:42:0,39220,39235,39210,39230,1552,39232,39278.8,39383.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:45:0,39230,39245,39225,39235,1287,39233,39274.4,39380.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:48:0,39235,39240,39220,39235,810,39232,39269.4,39378.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:51:0,39235,39250,39230,39245,1224,39233,39264.6,39375.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:54:0,39250,39275,39245,39275,2184,39244,39260,39373.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,10:57:0,39270,39280,39250,39250,1253,39248,39254.8,39371.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:0:0,39255,39255,39230,39250,1583,39251,39251.6,39369.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:3:0,39250,39265,39245,39260,1333,39256,39248.2,39366.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:6:0,39265,39270,39245,39250,1125,39257,39244.2,39364.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:9:0,39250,39250,39220,39235,2019,39249,39241.4,39361.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:12:0,39240,39255,39230,39240,1295,39247,39239.2,39358.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:15:0,39245,39245,39220,39240,805,39245,39237.8,39356.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:18:0,39240,39270,39240,39270,834,39247,39238.4,39353.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/14,11:21:0,39270,39275,39265,39265,681,39250,39238.6,39351.2667
